,id,title,description,price,link,image_link,brand,color,shipping,size,custom_label_0,custom_label_1,custom_label_2,category
308,136071,Red Tape Black Sports Shoe,"Online Shopping for Red Tape Black Sports Shoe in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",4695.00 ,https://www.ezmall.com/men/footwear/sports-shoes/red-tape-black-sports-shoe/160191,https://cdn.ezmall.com/0/images/product/136071/Red_Tape_Black_Sports_Shoes-Set-001.jpg,Red Tape,no color,151.00 INR,"9,10,7,8,11,12,6",Men,Footwear,Sports Shoes,Apparel & Accessories
309,136072,Red Tape Black Walking Sports Shoes,"Online Shopping for Red Tape Black Walking Sports Shoes in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",5595.00 ,https://www.ezmall.com/men/footwear/sports-shoes/red-tape-black-walking-sports-shoes/160195,https://cdn.ezmall.com/0/images/product/136072/Red_Tape_Black_Walking_Sports_Shoes-Set-001.jpg,Red Tape,no color,151.00 INR,"8,12,10,11,6,9,7",Men,Footwear,Sports Shoes,Apparel & Accessories
310,136073,Red Tape Women Black Athleisure Running Shoes,"Online Shopping for Red Tape Women Black in India athleisure Running Shoes in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",4295.00 ,https://www.ezmall.com/women/women-footwear/sports/red-tape-women-black-athleisure-running-shoes/160205,https://cdn.ezmall.com/0/images/product/136073/Redtape-women-black-athleisure-running-shoes-001.jpg,Red Tape,no color,151.00 INR,"2,4,7,5,3,6",Women,Women Footwear,Sports,Apparel & Accessories
311,136074,Mode by Red Tape Women Block heel Sandals,"Online Shopping for Mode by Red Tape Women Block heel Sandals in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3095.00 ,https://www.ezmall.com/women/women-footwear/sandals/mode-by-red-tape-women-block-heel-sandals/160209,https://cdn.ezmall.com/0/images/product/136074/Mode_By_Redtape_Women_Block_Heal_Sandals-Set-001.jpg,Mode by Red Tape,no color,151.00 INR,"6,4,5,3,2,7",Women,Women Footwear,Sandals,Apparel & Accessories
312,136075,Red Tape Grey Running Shoes,"Online Shopping for Red Tape Grey Running Shoes in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",4795.00 ,https://www.ezmall.com/men/footwear/sports-shoes/red-tape-grey-running-shoes/160215,https://cdn.ezmall.com/0/images/product/136075/Red_Tape_Grey_Running_Shoes-Set-001.jpg,Red Tape,no color,151.00 INR,"12,8,11,7,6,10,9",Men,Footwear,Sports Shoes,Apparel & Accessories
313,136076,Baltra Super Fast 1.8Ltr Electric Kettle,"Online Shopping for Baltra Super Fast 1.8Ltr Electric Kettle in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1360.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-kettle/baltra-super-fast-1.8ltr-electric-kettle/160801,https://cdn.ezmall.com/0/images/product/136076/Baltra_Cordless_Kettle-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Kettle,Home & Garden
314,136078,Baltra Star 1.8 Ltr Rice Cooker,"Online Shopping for Baltra Star 1.8 Ltr Rice Cooker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2495.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/pressure-cooker/baltra-star-1.8-ltr-rice-cooker/160817,https://cdn.ezmall.com/0/images/product/136078/Baltra_1.8ltr_Pressure_Cooker-001.jpg,Baltra,WHITE,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Pressure Cooker,Electronics & Appliances
315,136080,Baltra Familia 750 Watts Changeable Plate Sandwich Maker,"Online Shopping for Baltra Familia 750 Watts Changeable Plate Sandwich Maker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2790.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/sandwich-maker/baltra-familia-750-watts-changeable-plate-sandwich-maker/160821,https://cdn.ezmall.com/0/images/product/136080/Baltra_Sandwich_Maker_With_Changeable_Plate_Familia-001.jpg,Baltra,WHITE,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Sandwich Maker,Home & Garden
316,136081,Baltra Star 1.0 Ltr Rice Cooker,Baltra Star 1.0 Ltr Rice Cooker,1735.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/pressure-cooker/baltra-star-1.0-ltr-rice-cooker/160823,https://cdn.ezmall.com/0/images/product/136081/Baltra_1.0ltr_Pressure_Cooker-001.jpg,Baltra,no color,101.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Pressure Cooker,Electronics & Appliances
317,136082,Baltra Crispy + Pop Up Toaster,"Online Shopping for Baltra Crispy + Pop Up Toaster in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1380.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/toaster/baltra-crispy-pop-up-toaster/160825,https://cdn.ezmall.com/0/images/product/136082/Baltra_Pop_Up_Toaster_Cripsy-001.jpg,Baltra,WHITE,51.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Toaster,Home & Garden
318,136084,Baltra Serve 750 Watts Sandwich Maker,"Online Shopping for Baltra Serve 750 Watts Sandwich Maker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1340.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/sandwich-maker/baltra-serve-750-watts-sandwich-maker/160829,https://cdn.ezmall.com/0/images/product/136084/Baltra_Sandwich_Maker_Serve-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Sandwich Maker,Home & Garden
319,136085,Baltra Swift 2.2 Ltr Electric Cooker,"Online Shopping for Baltra Swift 2.2 Ltr Electric Cooker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",6680.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/pressure-cooker/baltra-swift-2.2-ltr-electric-cooker/160831,https://cdn.ezmall.com/0/images/product/136085/Baltra_Pressure_Cooker_2.2ltr-001.jpg,Baltra,no color,201.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Pressure Cooker,Electronics & Appliances
320,136086,Westinghouse 1250 Watts Steam Iron Color - Blue,"Online Shopping for Westinghouse 1250 Watts Steam Iron Color - Blue in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1795.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/iron/westinghouse-1250-watts-steam-iron-color-blue/160843,https://cdn.ezmall.com/0/images/product/136086/Westinghouse-steam-iron-Blue-001.jpg,Westinghouse,no color,101.00 INR,no size,Electronics & Appliances,Home Appliances,Iron,Home & Garden
321,136088,Baltra Smooth + 750W Dry Iron,"Online Shopping for Baltra Smooth + 750W Dry Iron in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",875.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/iron/baltra-smooth-750w-dry-iron/160841,https://cdn.ezmall.com/0/images/product/136088/Baltra_Electric_Dry_Iron-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Home Appliances,Iron,Home & Garden
322,136089,Baltra Rider 200 Watt Hand Mixer,"Online Shopping for Baltra Rider 200 Watt Hand Mixer in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1560.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/hand-blender/baltra-rider-200-watt-hand-mixer/160845,https://cdn.ezmall.com/0/images/product/136089/Baltra_Hand_Blender_Rider-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Hand Blender,Home & Garden
323,136090,Baltra Electric 2000 Watt Infrared Cooker,"Online Shopping for Baltra Electric 2000 Watt Infrared Cooker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",4160.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-cooker/baltra-electric-2000-watt-infrared-cooker/160847,https://cdn.ezmall.com/0/images/product/136090/Baltra_Infrared_Cooker-001.jpg,Baltra,BLACK,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Cooker,Home & Garden
324,136092,Baltra Legend 1200 Watt Steam Iron,"Online Shopping for Baltra Legend 1200 Watt Steam Iron in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1250.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/iron/baltra-legend-1200-watt-steam-iron/160851,https://cdn.ezmall.com/0/images/product/136092/Baltra_Electric_Steam_Iron-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Home Appliances,Iron,Home & Garden
325,136093,Baltra Apache 250 Watt Hand Blender,"Online Shopping for Baltra Apache 250 Watt Hand Blender in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1590.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/hand-blender/baltra-apache-250-watt-hand-blender/160853,https://cdn.ezmall.com/0/images/product/136093/Baltra_Hand_Blender_Apache-001.jpg,Baltra,no color,51.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Hand Blender,Home & Garden
326,136094,Westinghouse 2 Slice Pop Up Toaster,"Online Shopping for Westinghouse 2 Slice Pop Up Toaster in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1895.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/toaster/westinghouse-2-slice-pop-up-toaster/160855,https://cdn.ezmall.com/0/images/product/136094/WestingHouse_Pop_Toaster-001.jpg,Westinghouse,no color,101.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Toaster,Home & Garden
327,136096,Westinghouse 1.8 Ltr Electric Kettle,"Online Shopping for Westinghouse 1.8 Ltr Electric Kettle in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2699.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-kettle/westinghouse-1.8-ltr-electric-kettle/160865,https://cdn.ezmall.com/0/images/product/136096/Westinghouse_Kettle-001.jpg,Westinghouse,no color,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Kettle,Home & Garden
328,136099,Nasaka Xtra Sure 20 Ltr. Water Purifier,"Online Shopping for Nasaka Xtra Sure 20 Ltr. Water Purifier in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2990.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/water-purifier/nasaka-xtra-sure-20-ltr.-water-purifier/160885,https://cdn.ezmall.com/0/images/product/136099/Nasaka_8_Ltr_Storage_Water_Purifier-001.jpg,Nasaka,no color,151.00 INR,no size,Electronics & Appliances,Home Appliances,Water Purifier,Home & Garden
329,136101,Nasaka Tulip 8 Ltrs.Electric RO Water Purifier,"Online Shopping for Nasaka Tulip 8 Ltrs.Electric RO Water Purifier in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",10990.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/water-purifier/nasaka-tulip-8-ltrs.electric-ro-water-purifier/160889,https://cdn.ezmall.com/0/images/product/136101/Nasaka_Xtra_Sure_Gravity_Operated_Water_Purifier-001.jpg,Nasaka,no color,201.00 INR,no size,Electronics & Appliances,Home Appliances,Water Purifier,Home & Garden
330,136103,Vorhang Floral Print Double Bedsheet with 2 Pillow Covers,"Online Shopping for Vorhang Floral Print Double Bedsheet with 2 Pillow Covers in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/vorhang-floral-print-double-bedsheet-with-2-pillow-covers/160981,https://cdn.ezmall.com/0/images/product/136103/Pack_Of_5_Vorhang_Refreshing_Collection-Set-001.jpg,Vorhang,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
331,136109,Vorhang Leafy Print Double Bedsheet with 2 Pillow Covers,Vorhang Leafy Print Double Bedsheet with 2 Pillow Covers,999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/vorhang-leafy-print-double-bedsheet-with-2-pillow-covers/160993,https://cdn.ezmall.com/0/images/product/136109/Pack_Of_5_Vorhang_Refreshing_Collection-Set-001.jpg,Vorhang,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
332,136110,Vorhang Abstract Print Double Bedsheet with 2 Pillow Covers,Vorhang Abstract Print Double Bedsheet with 2 Pillow Covers,999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/vorhang-abstract-print-double-bedsheet-with-2-pillow-covers/160995,https://cdn.ezmall.com/0/images/product/136110/Pack_Of_5_Vorhang_Refreshing_Collection-Set-001.jpg,Vorhang,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
333,136114,Vorhang Zig Zag Print Double Bedsheet with 2 Pillow Covers,"Online Shopping for Vorhang Zig Zag Print Double Bedsheet with 2 Pillow Covers in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/vorhang-zig-zag-print-double-bedsheet-with-2-pillow-covers/161007,https://cdn.ezmall.com/0/images/product/136114/Pack_Of_5_Vorhang_Refreshing_Collection-001-zoom-n.jpg,Vorhang,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
334,136116,Vorhang Multicolor Stripes Double Bedsheet with 2 Pillow Covers,Vorhang Multicolor Stripes Double Bedsheet with 2 Pillow Covers,999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/vorhang-multicolor-stripes-double-bedsheet-with-2-pillow-covers/161013,https://cdn.ezmall.com/0/images/product/136116/Pack_Of_5_Vorhang_Refreshing_Collection-Set-001.jpg,Vorhang,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
335,136125,Baltra Austin 550 Watt Coffee Maker,"Online Shopping for Baltra Austin 550 Watt Coffee Maker in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1460.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/coffee-maker/baltra-austin-550-watt-coffee-maker/161037,https://cdn.ezmall.com/0/images/product/136125/Baltra_Coffee_Maker_Austin-001.jpg,Baltra,no color,101.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Coffee Maker,Home & Garden
336,136129,Easy Flow 10 Pcs Kitchen Storage + Masala Rack,"Online Shopping for Easy Flow 10 Pcs Kitchen Storage + Masala Rack in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2500.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/kitchen-tools/storage-containers/easy-flow-10-pcs-kitchen-storage-masala-rack/161051,https://cdn.ezmall.com/0/images/product/136129/easy_flow_10pc_kitchen_storage_masala_rack_01.jpg,Slings,no color,101.00 INR,no size,Home & Kitchen,Kitchen & Dining,Kitchen Tools,Home & Garden
337,136132,Puma Speeder Sports Shoe White,"Online Shopping for Puma Speeder Sports Shoe White in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3299.00 ,https://www.ezmall.com/men/footwear/sports-shoes/puma-speeder-sports-shoe-white/161151,https://cdn.ezmall.com/0/images/product/136132/Puma_Speeder_White-Set-001.jpg,Puma,no color,101.00 INR,"8,9,10,7",Men,Footwear,Sports Shoes,Apparel & Accessories
338,136133,Puma Speeder Sports Shoe Black + Lime,"Online Shopping for Puma Speeder Sports Shoe Black + Lime in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3299.00 ,https://www.ezmall.com/men/footwear/sports-shoes/puma-speeder-sports-shoe-black-lime/161155,https://cdn.ezmall.com/0/images/product/136133/Puma_Speeder_Black-001-zoom.jpg,Puma,no color,101.00 INR,"9,10,7,8",Men,Footwear,Sports Shoes,Apparel & Accessories
339,136134,Westinghouse 1250 Watts Steam Iron Color - Green,"Online Shopping for Westinghouse 1250 Watts Steam Iron Color - Green in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1795.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/iron/westinghouse-1250-watts-steam-iron-color-green/160857,https://cdn.ezmall.com/0/images/product/136134/Westinghouse-steam-iron-Green-001.jpg,Westinghouse,no color,101.00 INR,no size,Electronics & Appliances,Home Appliances,Iron,Home & Garden
